Timestamp,TP9,AF7,AF8,TP10,Computed_Attention_Score,State
2026-03-28 20:03:51.425,0.304,1.246,-6.303,0.624,70.9,Focused
2026-03-28 20:03:51.429,-9.922,0.313,-12.466,-13.066,86.6,Focused
2026-03-28 20:03:51.433,0.658,-1.739,-9.258,4.082,85.6,Focused
2026-03-28 20:03:51.437,6.588,7.934,-6.071,-1.539,78.8,Focused
2026-03-28 20:03:51.441,-6.029,-3.462,5.874,-3.354,80.9,Focused
2026-03-28 20:03:51.445,1.66,15.083,12.662,5.531,81.4,Focused
2026-03-28 20:03:51.449,4.239,7.116,11.912,12.809,81.5,Focused
2026-03-28 20:03:51.453,-1.815,3.694,3.008,7.938,85.9,Focused
2026-03-28 20:03:51.456,2.162,6.185,10.912,3.409,81.8,Focused
2026-03-28 20:03:51.460,6.616,-0.418,-1.272,12.555,92.7,Focused
2026-03-28 20:03:51.464,-2.625,7.777,2.839,10.68,81.6,Focused
2026-03-28 20:03:51.468,-4.429,-2.042,4.138,8.405,77.4,Focused
2026-03-28 20:03:51.472,-1.23,3.9,-9.758,7.641,89.1,Focused
2026-03-28 20:03:51.476,1.488,7.059,5.707,-5.636,78.1,Focused
2026-03-28 20:03:51.480,6.291,0.028,8.923,6.117,76.7,Focused
2026-03-28 20:03:51.484,1.644,1.334,5.899,6.645,79.2,Focused
2026-03-28 20:03:51.488,10.768,4.225,6.12,8.987,71.5,Focused
2026-03-28 20:03:51.492,13.224,10.074,4.579,0.004,88.2,Focused
2026-03-28 20:03:51.496,15.479,6.097,6.977,-2.633,91.5,Focused
2026-03-28 20:03:51.499,-2.793,5.205,13.699,-3.809,84.5,Focused
2026-03-28 20:03:51.503,11.685,8.857,5.35,5.118,73.8,Focused
2026-03-28 20:03:51.507,-6.322,-3.577,-6.87,-4.593,88.7,Focused
2026-03-28 20:03:51.511,6.773,3.757,0.785,-4.242,94.2,Focused
2026-03-28 20:03:51.515,4.729,1.432,4.571,-6.241,85.1,Focused
2026-03-28 20:03:51.519,-9.593,-8.1,2.656,-14.192,79.9,Focused
2026-03-28 20:03:51.523,-7.888,-10.205,-6.701,0.074,80.1,Focused
2026-03-28 20:03:51.527,-15.025,-11.513,-8.378,2.524,75.1,Focused
2026-03-28 20:03:51.531,-6.627,-15.217,3.888,-3.446,87.6,Focused
2026-03-28 20:03:51.535,3.05,-12.004,1.112,3.692,90.5,Focused
2026-03-28 20:03:51.539,1.829,6.732,-10.484,5.865,91.6,Focused
2026-03-28 20:03:51.542,-2.354,2.984,-5.952,0.327,93.0,Focused
2026-03-28 20:03:51.546,0.217,13.115,2.036,3.906,89.0,Focused
2026-03-28 20:03:51.550,-4.217,8.898,-0.181,-5.434,85.1,Focused
2026-03-28 20:03:51.554,2.308,-0.051,5.078,12.647,74.3,Focused
2026-03-28 20:03:51.558,7.508,-3.076,2.573,3.423,72.2,Focused
2026-03-28 20:03:51.562,-3.127,6.924,-0.099,1.107,90.3,Focused
2026-03-28 20:03:51.566,3.034,-2.131,4.387,2.141,87.9,Focused
2026-03-28 20:03:51.570,-6.689,-14.525,-6.033,-14.237,71.5,Focused
2026-03-28 20:03:51.574,-5.799,-0.941,-13.747,-12.71,71.9,Focused
2026-03-28 20:03:51.578,-4.008,-9.352,1.247,-2.851,79.8,Focused
2026-03-28 20:03:51.581,2.961,0.034,3.273,5.071,88.2,Focused
2026-03-28 20:03:51.585,1.283,-1.732,-12.28,1.035,72.4,Focused
2026-03-28 20:03:51.589,9.218,-1.97,-4.872,4.334,73.1,Focused
2026-03-28 20:03:51.593,-1.711,5.624,3.943,10.567,81.0,Focused
2026-03-28 20:03:51.597,-6.054,2.708,-6.7,3.829,72.6,Focused
2026-03-28 20:03:51.601,9.866,7.516,12.899,2.052,87.2,Focused
2026-03-28 20:03:51.605,6.969,1.356,4.524,-7.387,85.6,Focused
2026-03-28 20:03:51.609,-1.166,8.459,8.06,-5.82,94.1,Focused
2026-03-28 20:03:51.613,8.356,-7.617,0.411,-4.539,88.2,Focused
2026-03-28 20:03:51.617,-1.565,-1.776,-6.944,-3.405,86.5,Focused
2026-03-28 20:03:51.621,3.577,-11.462,-1.036,-10.969,94.7,Focused
2026-03-28 20:03:51.624,-8.873,-13.426,-12.674,-11.949,74.9,Focused
2026-03-28 20:03:51.628,-9.431,-11.732,-4.664,-9.573,83.3,Focused
2026-03-28 20:03:51.632,-4.206,-3.734,8.558,7.534,93.5,Focused
2026-03-28 20:03:51.636,-5.648,-4.963,-1.802,-4.033,93.8,Focused
2026-03-28 20:03:51.640,-3.792,6.231,13.374,14.312,80.5,Focused
2026-03-28 20:03:51.644,14.027,-1.379,-0.804,15.111,77.1,Focused
2026-03-28 20:03:51.648,16.424,3.7,0.628,2.857,92.7,Focused
2026-03-28 20:03:51.652,13.628,16.486,8.909,7.593,78.9,Focused
2026-03-28 20:03:51.656,5.519,3.826,4.984,2.454,87.8,Focused
2026-03-28 20:03:51.660,4.171,10.474,4.945,10.852,82.8,Focused
2026-03-28 20:03:51.663,-2.168,-3.198,-1.032,-6.164,85.8,Focused
2026-03-28 20:03:51.667,2.192,4.501,-2.554,9.186,70.4,Focused
2026-03-28 20:03:51.671,-6.157,3.796,-11.224,-8.116,71.5,Focused
2026-03-28 20:03:51.675,4.696,-10.355,0.812,-3.613,78.1,Focused
2026-03-28 20:03:51.679,6.375,-5.924,6.271,-1.892,87.8,Focused
2026-03-28 20:03:51.683,-9.593,-6.022,-0.909,-9.358,84.5,Focused
2026-03-28 20:03:51.687,2.678,-6.249,2.985,-1.319,88.8,Focused
2026-03-28 20:03:51.691,-1.808,7.462,-7.773,-4.693,94.8,Focused
2026-03-28 20:03:51.695,8.05,1.202,-0.752,-5.938,87.2,Focused
2026-03-28 20:03:51.699,-2.363,5.71,4.995,-4.834,80.3,Focused
2026-03-28 20:03:51.703,-2.59,-3.304,-5.434,2.489,84.4,Focused
2026-03-28 20:03:51.706,3.332,-3.018,-0.137,-9.243,91.6,Focused
2026-03-28 20:03:51.710,5.808,-12.115,-8.099,-11.058,73.3,Focused
2026-03-28 20:03:51.714,-13.203,-9.297,0.626,-4.191,78.1,Focused
2026-03-28 20:03:51.718,-9.56,-11.65,0.901,-13.968,91.5,Focused
2026-03-28 20:03:51.722,-18.109,-15.893,-1.275,-0.534,82.7,Focused
2026-03-28 20:03:51.726,-6.762,-0.281,-9.318,-7.866,82.0,Focused
2026-03-28 20:03:51.730,-8.622,-12.967,-7.696,-17.441,75.6,Focused
2026-03-28 20:03:51.734,-3.41,-8.448,-12.526,-10.408,91.8,Focused
2026-03-28 20:03:51.738,-2.191,-6.44,-6.717,-7.129,90.0,Focused
2026-03-28 20:03:51.742,6.127,-7.161,10.446,-1.835,76.9,Focused
2026-03-28 20:03:51.746,-3.175,1.629,-5.062,-2.722,93.9,Focused
2026-03-28 20:03:51.749,2.941,2.848,-5.649,7.165,94.1,Focused
2026-03-28 20:03:51.753,11.515,-3.441,10.854,7.569,75.2,Focused
2026-03-28 20:03:51.757,9.13,7.08,5.805,5.547,90.2,Focused
2026-03-28 20:03:51.761,1.805,0.242,11.215,-5.023,76.4,Focused
2026-03-28 20:03:51.765,-6.891,-0.4,5.137,0.163,82.1,Focused
2026-03-28 20:03:51.769,-11.3,-10.502,4.356,-10.122,70.2,Focused
2026-03-28 20:03:51.773,6.054,-9.88,-0.596,-6.919,89.6,Focused
2026-03-28 20:03:51.777,-3.41,4.246,1.244,-2.172,79.8,Focused
2026-03-28 20:03:51.781,2.45,-11.423,1.189,-1.868,88.7,Focused
2026-03-28 20:03:51.785,9.607,3.276,6.79,5.723,94.2,Focused
2026-03-28 20:03:51.788,0.499,4.777,10.143,8.061,92.4,Focused
2026-03-28 20:03:51.792,8.469,4.473,2.409,13.795,93.2,Focused
2026-03-28 20:03:51.796,11.605,9.709,0.252,7.846,82.8,Focused
2026-03-28 20:03:51.800,14.792,5.718,-2.177,14.91,81.0,Focused
2026-03-28 20:03:51.804,5.456,-2.358,3.295,9.145,85.1,Focused
2026-03-28 20:03:51.808,-1.307,-5.776,12.809,-0.132,71.2,Focused
2026-03-28 20:03:51.812,1.415,9.176,-7.322,-3.373,90.2,Focused
2026-03-28 20:03:51.816,-5.582,8.374,6.378,-6.785,78.0,Focused
2026-03-28 20:03:51.820,-4.893,1.915,-9.718,6.382,86.8,Focused
2026-03-28 20:03:51.824,-3.651,-0.337,-7.049,6.206,87.2,Focused
2026-03-28 20:03:51.828,-12.383,-7.69,-12.85,-7.71,88.2,Focused
2026-03-28 20:03:51.831,4.703,-4.198,2.961,-7.795,83.9,Focused
2026-03-28 20:03:51.835,10.72,10.426,-8.317,-1.002,85.3,Focused
2026-03-28 20:03:51.839,10.209,-2.578,6.49,11.655,76.9,Focused
2026-03-28 20:03:51.843,10.148,14.873,1.136,11.616,77.9,Focused
2026-03-28 20:03:51.847,8.245,-0.452,10.646,13.733,77.0,Focused
2026-03-28 20:03:51.851,9.215,-0.597,10.778,11.417,72.6,Focused
2026-03-28 20:03:51.855,-2.338,-2.467,7.989,13.059,76.7,Focused
2026-03-28 20:03:51.859,2.333,4.624,-4.267,-6.314,75.4,Focused
2026-03-28 20:03:51.863,3.844,-2.368,-6.632,-0.874,71.7,Focused
2026-03-28 20:03:51.867,-6.0,3.916,4.327,3.776,83.5,Focused
2026-03-28 20:03:51.871,-7.805,-10.401,-1.044,-12.565,72.1,Focused
2026-03-28 20:03:51.874,-13.987,-3.516,1.375,1.423,92.5,Focused
2026-03-28 20:03:51.878,-7.064,3.039,-10.308,-5.934,79.1,Focused
2026-03-28 20:03:51.882,-14.137,-8.205,-2.611,-1.745,81.8,Focused
2026-03-28 20:03:51.886,-2.738,-7.627,-6.053,5.25,75.0,Focused
2026-03-28 20:03:51.890,-1.268,8.473,3.006,4.332,92.4,Focused
2026-03-28 20:03:51.894,7.726,-7.46,-5.299,1.788,70.7,Focused
2026-03-28 20:03:51.898,7.543,-4.552,-6.588,-2.955,82.4,Focused
2026-03-28 20:03:51.902,1.33,9.623,-0.681,-2.269,87.0,Focused
2026-03-28 20:03:51.906,4.71,-8.351,3.442,-1.947,81.5,Focused
2026-03-28 20:03:51.910,-7.994,6.695,-5.903,-0.163,85.3,Focused
2026-03-28 20:03:51.913,-14.656,-1.251,2.812,-6.539,76.2,Focused
2026-03-28 20:03:51.917,-6.143,-10.049,2.42,-3.994,93.0,Focused
2026-03-28 20:03:51.921,-13.353,-10.046,-17.803,-15.116,94.8,Focused
2026-03-28 20:03:51.925,-5.556,-0.944,-5.994,-13.74,89.6,Focused
2026-03-28 20:03:51.929,-5.316,-5.719,-0.302,-7.803,82.3,Focused
2026-03-28 20:03:51.933,6.539,-1.364,-3.307,-0.213,92.3,Focused
2026-03-28 20:03:51.937,-1.567,-4.908,-9.999,5.438,91.7,Focused
2026-03-28 20:03:51.941,8.147,-6.316,0.597,-6.618,93.5,Focused
2026-03-28 20:03:51.945,-0.943,15.795,8.607,-2.288,86.8,Focused
2026-03-28 20:03:51.949,11.94,9.904,3.497,16.568,86.0,Focused
2026-03-28 20:03:51.953,4.746,14.627,6.136,-0.834,87.2,Focused
2026-03-28 20:03:51.956,10.46,2.024,15.121,12.369,72.4,Focused
2026-03-28 20:03:51.960,-0.368,-3.581,6.473,-1.006,87.7,Focused
2026-03-28 20:03:51.964,2.442,-2.699,11.342,9.866,86.1,Focused
2026-03-28 20:03:51.968,-0.206,-2.813,-6.367,-7.175,75.0,Focused
2026-03-28 20:03:51.972,9.502,4.674,-5.664,8.319,76.4,Focused
2026-03-28 20:03:51.976,8.325,3.121,5.738,-3.426,90.4,Focused
2026-03-28 20:03:51.980,-8.963,5.262,8.37,0.113,90.8,Focused
2026-03-28 20:03:51.984,-5.212,1.421,-4.5,3.266,79.8,Focused
2026-03-28 20:03:51.988,2.968,9.837,5.334,-5.667,79.9,Focused
2026-03-28 20:03:51.992,-2.753,1.212,1.761,1.811,81.2,Focused
2026-03-28 20:03:51.996,-2.852,1.206,9.11,7.476,93.9,Focused
2026-03-28 20:03:51.999,-3.426,12.504,1.391,13.541,81.2,Focused
2026-03-28 20:03:52.003,8.73,4.585,10.898,-5.024,84.7,Focused
2026-03-28 20:03:52.007,-6.923,-0.758,-2.212,9.51,81.7,Focused
2026-03-28 20:03:52.011,-2.739,-1.099,-7.211,-7.895,93.2,Focused
2026-03-28 20:03:52.015,-11.044,5.21,-0.245,3.182,88.5,Focused
2026-03-28 20:03:52.019,-3.749,-13.997,-11.604,-10.894,75.7,Focused
2026-03-28 20:03:52.023,-1.482,-16.047,-10.628,-0.629,91.7,Focused
2026-03-28 20:03:52.027,-13.628,-16.659,-6.522,-8.015,86.3,Focused
2026-03-28 20:03:52.031,-12.371,-7.116,-12.617,-9.506,82.6,Focused
2026-03-28 20:03:52.035,-0.795,-2.365,-3.794,-1.793,86.9,Focused
2026-03-28 20:03:52.038,3.347,-3.312,-8.237,-3.988,78.2,Focused
2026-03-28 20:03:52.042,4.214,-4.049,-3.31,1.019,87.1,Focused
2026-03-28 20:03:52.046,8.217,5.854,5.341,-6.439,74.3,Focused
2026-03-28 20:03:52.050,4.473,8.749,3.32,7.65,70.2,Focused
2026-03-28 20:03:52.054,-6.095,-6.297,4.842,9.166,79.4,Focused
2026-03-28 20:03:52.058,7.962,0.346,2.387,-7.897,85.9,Focused
2026-03-28 20:03:52.062,-0.968,8.704,3.237,2.833,76.2,Focused
2026-03-28 20:03:52.066,-2.195,4.02,-1.911,2.636,76.0,Focused
2026-03-28 20:03:52.070,2.951,0.947,-12.642,-11.346,93.3,Focused
2026-03-28 20:03:52.074,-0.937,-9.827,-4.853,-4.838,85.7,Focused
2026-03-28 20:03:52.078,2.929,-9.634,-1.982,-0.635,78.9,Focused
2026-03-28 20:03:52.081,-7.531,-6.712,-13.261,2.168,81.9,Focused
2026-03-28 20:03:52.085,3.051,-3.545,-9.68,-5.307,75.3,Focused
2026-03-28 20:03:52.089,7.625,1.922,9.058,-4.76,76.3,Focused
2026-03-28 20:03:52.093,6.791,1.984,-0.229,-2.573,79.1,Focused
2026-03-28 20:03:52.097,11.733,-0.9,9.782,3.607,92.7,Focused
2026-03-28 20:03:52.101,-0.158,8.914,10.515,10.951,88.4,Focused
2026-03-28 20:03:52.105,-5.532,7.889,7.635,7.512,91.5,Focused
2026-03-28 20:03:52.109,7.643,-0.163,9.599,5.903,76.4,Focused
2026-03-28 20:03:52.113,1.17,-1.447,-3.06,3.679,84.7,Focused
2026-03-28 20:03:52.117,-4.525,-0.21,-13.041,-5.737,84.8,Focused
2026-03-28 20:03:52.120,-2.778,-9.891,-11.701,-13.511,72.9,Focused
2026-03-28 20:03:52.124,-5.256,4.138,-6.764,-9.23,78.1,Focused
2026-03-28 20:03:52.128,-7.283,2.831,1.512,5.509,90.8,Focused
2026-03-28 20:03:52.132,-8.142,-0.121,-2.142,-10.413,88.5,Focused
2026-03-28 20:03:52.136,-4.02,7.537,5.485,-0.185,93.2,Focused
2026-03-28 20:03:52.140,14.093,3.529,5.637,-2.705,87.2,Focused
2026-03-28 20:03:52.144,1.071,-0.066,6.228,7.832,91.6,Focused
2026-03-28 20:03:52.148,2.972,13.813,11.024,14.966,92.2,Focused
2026-03-28 20:03:52.152,11.206,9.438,9.191,18.084,83.7,Focused
2026-03-28 20:03:52.156,5.253,1.204,16.327,6.687,91.0,Focused
2026-03-28 20:03:52.160,-2.615,5.033,6.044,3.857,91.4,Focused
2026-03-28 20:03:52.163,8.672,-2.341,-3.545,0.907,80.1,Focused
2026-03-28 20:03:52.167,6.711,4.339,3.971,-0.9,80.0,Focused
2026-03-28 20:03:52.171,-9.349,-2.455,-10.661,-6.444,79.6,Focused
2026-03-28 20:03:52.175,6.321,-4.528,-8.564,5.47,85.0,Focused
2026-03-28 20:03:52.179,-4.972,5.802,5.971,-7.558,94.6,Focused
2026-03-28 20:03:52.183,6.429,4.536,-6.516,7.984,91.2,Focused
2026-03-28 20:03:52.187,9.485,-3.297,-9.511,4.972,85.8,Focused
2026-03-28 20:03:52.191,10.896,6.014,-8.215,3.703,75.9,Focused
2026-03-28 20:03:52.195,3.155,1.903,7.384,-6.811,74.3,Focused
2026-03-28 20:03:52.199,-7.476,9.746,4.403,8.749,72.5,Focused
2026-03-28 20:03:52.203,-4.97,0.358,-4.125,3.613,92.4,Focused
2026-03-28 20:03:52.206,-5.522,-5.891,8.754,-9.62,94.7,Focused
2026-03-28 20:03:52.210,-0.272,-6.469,1.519,-3.353,77.9,Focused
2026-03-28 20:03:52.214,-13.819,1.864,-11.202,-2.682,70.6,Focused
2026-03-28 20:03:52.218,-10.522,-12.195,-10.715,-4.061,87.4,Focused
2026-03-28 20:03:52.222,-4.693,-0.938,-4.558,-19.034,80.3,Focused
2026-03-28 20:03:52.226,-9.192,-17.324,-11.522,-12.67,80.6,Focused
2026-03-28 20:03:52.230,1.077,-15.681,-9.83,-4.227,84.4,Focused
2026-03-28 20:03:52.234,-9.578,-15.19,-13.173,-8.018,70.3,Focused
2026-03-28 20:03:52.238,2.559,-2.934,7.696,-2.758,74.6,Focused
2026-03-28 20:03:52.242,10.381,-1.495,-0.232,1.556,92.1,Focused
2026-03-28 20:03:52.245,-3.568,2.546,-6.537,7.954,91.2,Focused
2026-03-28 20:03:52.249,-4.285,9.004,11.176,-3.035,91.2,Focused
2026-03-28 20:03:52.253,12.664,4.516,5.475,-3.139,71.2,Focused
2026-03-28 20:03:52.257,2.375,1.315,-1.215,6.06,75.1,Focused
2026-03-28 20:03:52.261,3.096,8.869,7.797,0.028,94.4,Focused
2026-03-28 20:03:52.265,0.012,8.003,-0.839,-5.339,79.0,Focused
2026-03-28 20:03:52.269,-10.368,-3.179,-7.612,-6.313,93.3,Focused
2026-03-28 20:03:52.273,3.89,-11.937,5.696,-3.625,75.6,Focused
2026-03-28 20:03:52.277,-5.432,-10.475,5.769,6.617,73.2,Focused
2026-03-28 20:03:52.281,-9.3,-10.392,4.051,6.315,88.2,Focused
2026-03-28 20:03:52.285,-0.438,-6.405,8.478,-7.447,71.0,Focused
2026-03-28 20:03:52.288,12.043,8.81,3.772,10.045,71.4,Focused
2026-03-28 20:03:52.292,11.188,5.234,-2.386,8.836,86.5,Focused
2026-03-28 20:03:52.296,2.03,4.396,12.234,0.287,93.6,Focused
2026-03-28 20:03:52.300,12.577,9.179,10.154,11.903,71.5,Focused
2026-03-28 20:03:52.304,3.366,13.347,9.734,-1.767,75.6,Focused
2026-03-28 20:03:52.308,6.534,13.196,-6.177,11.568,87.2,Focused
2026-03-28 20:03:52.312,2.204,-0.261,5.907,0.495,91.8,Focused
2026-03-28 20:03:52.316,5.639,7.377,-6.294,2.157,82.2,Focused
2026-03-28 20:03:52.320,0.176,-3.36,-9.717,-4.094,93.0,Focused
2026-03-28 20:03:52.324,-9.656,1.764,1.592,-1.927,89.4,Focused
2026-03-28 20:03:52.328,-9.885,-3.496,-10.774,-10.161,87.4,Focused
2026-03-28 20:03:52.331,-1.647,6.14,2.985,6.803,70.5,Focused
2026-03-28 20:03:52.335,-4.747,5.858,7.696,0.595,93.9,Focused
2026-03-28 20:03:52.339,-3.835,0.039,3.804,-2.664,92.5,Focused
2026-03-28 20:03:52.343,-1.503,10.836,2.658,-1.288,78.7,Focused
2026-03-28 20:03:52.347,10.1,2.431,1.951,1.824,72.6,Focused
2026-03-28 20:03:52.351,4.017,3.525,-2.036,-1.55,75.0,Focused
2026-03-28 20:03:52.355,0.264,1.561,15.194,7.823,93.7,Focused
2026-03-28 20:03:52.359,-1.974,7.4,3.053,2.175,80.1,Focused
2026-03-28 20:03:52.363,6.079,-3.387,0.296,-2.955,75.7,Focused
2026-03-28 20:03:52.367,-3.886,-0.042,-2.809,-11.223,72.5,Focused
2026-03-28 20:03:52.370,4.099,-5.064,3.838,-12.875,88.0,Focused
2026-03-28 20:03:52.374,-3.928,-14.79,-6.429,-1.746,77.8,Focused
2026-03-28 20:03:52.378,-2.099,-5.687,-0.143,-7.018,71.5,Focused
2026-03-28 20:03:52.382,-6.442,0.282,-4.112,-8.824,91.4,Focused
2026-03-28 20:03:52.386,-9.132,-0.83,-2.203,-11.694,89.9,Focused
2026-03-28 20:03:52.390,-0.069,-10.652,-9.405,-6.391,91.1,Focused
2026-03-28 20:03:52.394,1.173,7.853,-1.752,-0.347,81.3,Focused
2026-03-28 20:03:52.398,-5.317,-6.972,-2.849,10.077,87.3,Focused
2026-03-28 20:03:52.402,2.724,3.584,-6.618,7.636,93.6,Focused
2026-03-28 20:03:52.406,0.672,-8.277,3.99,-6.426,71.8,Focused
2026-03-28 20:03:52.410,-9.658,3.326,-2.19,-6.194,80.8,Focused
2026-03-28 20:03:52.413,-14.443,-6.129,-1.732,-8.459,78.4,Focused
2026-03-28 20:03:52.417,-14.323,0.669,0.03,-16.282,79.9,Focused
2026-03-28 20:03:52.421,0.15,-15.886,-15.861,-5.316,89.0,Focused
2026-03-28 20:03:52.425,-11.973,-13.922,1.522,-7.848,76.8,Focused
2026-03-28 20:03:52.429,1.111,-5.989,-2.286,-14.797,81.8,Focused
2026-03-28 20:03:52.433,-0.001,2.805,0.367,3.441,82.8,Focused
2026-03-28 20:03:52.437,-6.076,-8.768,-2.944,8.31,84.1,Focused
2026-03-28 20:03:52.441,-0.523,11.971,3.044,2.023,72.6,Focused
2026-03-28 20:03:52.445,-3.962,10.802,10.913,15.344,83.3,Focused
2026-03-28 20:03:52.449,-0.482,2.04,6.821,11.114,82.7,Focused
2026-03-28 20:03:52.453,8.743,-0.058,0.647,-0.277,76.4,Focused
2026-03-28 20:03:52.456,11.199,6.293,3.529,16.196,94.6,Focused
2026-03-28 20:03:52.460,2.887,7.43,5.168,2.087,91.8,Focused
2026-03-28 20:03:52.464,-0.484,-2.552,-1.969,12.314,81.3,Focused
2026-03-28 20:03:52.468,-1.451,-7.505,9.16,8.988,80.8,Focused
2026-03-28 20:03:52.472,7.059,1.181,-8.073,2.087,73.3,Focused
2026-03-28 20:03:52.476,-7.695,1.716,0.84,-7.767,85.1,Focused
2026-03-28 20:03:52.480,2.973,-8.565,-9.36,7.973,77.3,Focused
2026-03-28 20:03:52.484,9.873,8.88,0.673,-3.728,87.2,Focused
2026-03-28 20:03:52.488,-4.003,11.888,2.13,9.33,87.9,Focused
2026-03-28 20:03:52.492,11.522,2.815,-4.583,13.393,82.5,Focused
2026-03-28 20:03:52.495,0.294,8.111,13.085,10.201,81.4,Focused
2026-03-28 20:03:52.499,8.43,8.328,-1.695,7.538,93.1,Focused
2026-03-28 20:03:52.503,6.664,5.759,7.373,0.158,89.6,Focused
2026-03-28 20:03:52.507,-2.922,7.18,-1.506,0.392,85.4,Focused
2026-03-28 20:03:52.511,-4.521,2.894,-3.637,-5.053,94.7,Focused
2026-03-28 20:03:52.515,5.246,-6.263,-0.782,-4.985,84.8,Focused
2026-03-28 20:03:52.519,-3.998,-5.04,-14.704,-9.5,71.9,Focused
2026-03-28 20:03:52.523,-1.693,-4.584,0.255,-8.637,82.8,Focused
2026-03-28 20:03:52.527,-5.169,-10.098,0.149,-4.758,73.2,Focused
2026-03-28 20:03:52.531,-14.944,-3.098,3.702,-4.212,78.0,Focused
2026-03-28 20:03:52.535,1.025,-1.74,4.536,-9.314,70.9,Focused
2026-03-28 20:03:52.538,3.008,-5.209,0.871,0.362,93.6,Focused
2026-03-28 20:03:52.542,8.517,0.121,-1.521,3.593,78.4,Focused
2026-03-28 20:03:52.546,-4.486,-5.451,8.979,-1.472,78.8,Focused
2026-03-28 20:03:52.550,9.596,9.882,-5.275,-2.169,90.4,Focused
2026-03-28 20:03:52.554,-2.143,-6.927,-6.003,-1.003,83.5,Focused
2026-03-28 20:03:52.558,-2.16,-3.367,-2.009,-7.69,80.7,Focused
2026-03-28 20:03:52.562,-10.994,-0.398,-5.401,-6.923,94.1,Focused
2026-03-28 20:03:52.566,-3.386,-2.443,6.257,0.147,73.5,Focused
2026-03-28 20:03:52.570,-4.541,-12.475,-9.431,-11.252,70.5,Focused
2026-03-28 20:03:52.574,2.916,-8.882,-15.436,-10.682,93.6,Focused
2026-03-28 20:03:52.577,-7.249,-4.718,-10.516,-4.183,93.3,Focused
2026-03-28 20:03:52.581,2.474,3.983,-7.072,-9.778,78.2,Focused
2026-03-28 20:03:52.585,4.231,5.723,5.773,-6.098,73.1,Focused
2026-03-28 20:03:52.589,0.991,5.412,3.929,-10.075,75.6,Focused
2026-03-28 20:03:52.593,10.887,9.858,9.621,5.746,79.8,Focused
2026-03-28 20:03:52.597,7.083,-1.536,10.473,5.473,85.7,Focused
2026-03-28 20:03:52.601,0.065,12.426,12.986,6.289,80.1,Focused
2026-03-28 20:03:52.605,6.027,11.226,0.131,-7.318,81.6,Focused
2026-03-28 20:03:52.609,-5.942,-6.464,0.913,8.35,91.6,Focused
2026-03-28 20:03:52.613,1.582,0.5,-8.163,-2.708,81.7,Focused
2026-03-28 20:03:52.617,6.188,-9.02,-10.985,5.261,92.3,Focused
2026-03-28 20:03:52.620,3.571,-2.599,-3.982,-9.29,83.5,Focused
2026-03-28 20:03:52.624,-8.436,-9.511,3.021,1.245,78.9,Focused
2026-03-28 20:03:52.628,-1.387,-9.689,-11.603,-8.728,90.6,Focused
2026-03-28 20:03:52.632,-2.831,3.486,-0.805,-8.665,85.2,Focused
2026-03-28 20:03:52.636,12.169,1.084,-4.16,2.638,77.2,Focused
2026-03-28 20:03:52.640,-4.37,11.922,12.425,3.06,71.7,Focused
2026-03-28 20:03:52.644,2.758,1.572,14.993,14.457,85.1,Focused
2026-03-28 20:03:52.648,7.08,15.652,2.455,10.056,78.0,Focused
2026-03-28 20:03:52.652,3.858,5.62,6.352,-0.468,81.9,Focused
2026-03-28 20:03:52.656,15.285,4.036,18.151,9.314,70.2,Focused
2026-03-28 20:03:52.660,13.874,13.744,7.102,7.785,92.4,Focused
2026-03-28 20:03:52.663,-3.068,6.662,-3.668,4.997,78.7,Focused
2026-03-28 20:03:52.667,1.662,-8.731,-3.858,10.408,80.0,Focused
2026-03-28 20:03:52.671,-3.411,-6.557,0.58,-7.091,74.3,Focused
2026-03-28 20:03:52.675,-5.627,4.959,3.231,2.105,83.7,Focused
2026-03-28 20:03:52.679,7.359,-0.11,-10.742,-4.787,89.4,Focused
2026-03-28 20:03:52.683,5.268,-9.627,-1.659,5.339,76.2,Focused
2026-03-28 20:03:52.687,4.295,9.19,-6.549,-7.202,92.7,Focused
2026-03-28 20:03:52.691,-2.243,5.314,11.046,8.752,71.8,Focused
2026-03-28 20:03:52.695,-3.649,-1.09,-6.829,1.319,72.1,Focused
2026-03-28 20:03:52.699,6.465,-3.683,-2.285,6.272,84.4,Focused
2026-03-28 20:03:52.702,7.838,-7.916,0.302,9.677,79.2,Focused
2026-03-28 20:03:52.706,-7.995,4.307,-10.438,3.042,86.4,Focused
2026-03-28 20:03:52.710,-12.741,3.815,-7.135,-7.996,87.5,Focused
2026-03-28 20:03:52.714,-10.96,-7.028,-4.652,-0.151,74.3,Focused
2026-03-28 20:03:52.718,-13.693,0.376,-8.268,-14.269,81.9,Focused
2026-03-28 20:03:52.722,-16.467,-16.344,-17.087,-1.334,79.3,Focused
2026-03-28 20:03:52.726,-14.896,-3.699,-17.769,0.104,80.4,Focused
2026-03-28 20:03:52.730,-2.958,-14.699,-12.65,-14.05,86.2,Focused
2026-03-28 20:03:52.734,-14.144,0.078,-8.144,-11.888,79.0,Focused
2026-03-28 20:03:52.738,-2.839,5.011,1.646,-0.989,89.5,Focused
2026-03-28 20:03:52.742,-2.587,3.3,-8.046,1.737,88.6,Focused
2026-03-28 20:03:52.745,5.31,7.11,4.208,-1.082,70.9,Focused
2026-03-28 20:03:52.749,0.498,11.661,2.846,-0.584,79.1,Focused
